5.527603485080285761e-01 9.412704251815064982e-01
5.539523882602499505e-01 9.415669968993084504e-01
5.551384768709622941e-01 9.418640612959368053e-01
5.563185910818326807e-01 9.421619534903007409e-01
5.574927117489393291e-01 9.424607381815744978e-01
5.586608225735454347e-01 9.427603765897247801e-01
5.598229152127741637e-01 9.430606504282348368e-01
5.609789536997951132e-01 9.433621411526841305e-01
5.621289432379357187e-01 9.436641102369183187e-01
5.632728477208217566e-01 9.439672211603999941e-01
5.644106556772215955e-01 9.442711897842943625e-01
5.655423483041115418e-01 9.445760573339894162e-01
5.666679022317945291e-01 9.448819585890114725e-01
5.677873049626416257e-01 9.451886891374198241e-01
5.689005260823846166e-01 9.454965946892257556e-01
5.700075544440245112e-01 9.458053664177076270e-01
5.711083691130055540e-01 9.461150945984171390e-01
5.722029499262215602e-01 9.464258050828988633e-01
5.732912771952328734e-01 9.467374989302563826e-01
5.743733314264195533e-01 9.470501717995523094e-01
5.754490936556218017e-01 9.473638082838100605e-01
5.765185476567498135e-01 9.476783322277952948e-01
5.775816727518907623e-01 9.479938168494659312e-01
5.786384549908648589e-01 9.483101305644701107e-01
5.796888735064162912e-01 9.486273805075402521e-01
5.807329152288237539e-01 9.489454253076743395e-01
5.817705739079190863e-01 9.492640237905440870e-01
5.828018075943602883e-01 9.495839478483338869e-01
5.838266551269030158e-01 9.499035637246902031e-01
5.848450379018340639e-01 9.502249906031593474e-01
5.858570079332334757e-01 9.505460226306846616e-01
5.868624929128786194e-01 9.508686649383053524e-01
5.878615397741148163e-01 9.511909390523372032e-01
5.888540870159426621e-01 9.515145665945630160e-01
5.898401538006462497e-01 9.518383917937820460e-01
5.908197117377606000e-01 9.521630255831239342e-01
5.917927737932529020e-01 9.524877395183442008e-01
5.927592858980880175e-01 9.528138452523841062e-01
5.937192809994092935e-01 9.531398232072512133e-01
5.946727177652245677e-01 9.534667705723336439e-01
5.956196097392428834e-01 9.537938640497996001e-01
5.965599192447678112e-01 9.541219725008686092e-01
5.974936626867868306e-01 9.544501783140498796e-01
5.984208168297647790e-01 9.547790136966670671e-01
5.993413710221053847e-01 9.551084301539078947e-01
6.002553163924781998e-01 9.554383589317250181e-01
6.011626495580668639e-01 9.557686284402364674e-01
6.020633495463951768e-01 9.560995926260016375e-01
6.029574230166686588e-01 9.564307376702536612e-01
6.038448222136322263e-01 9.567631670251292020e-01
6.047255842852859997e-01 9.570953098353114363e-01
6.055996434658293959e-01 9.574289535181610411e-01
6.064670235500041473e-01 9.577627527688030717e-01
6.073276763731516592e-01 9.580978339198041871e-01
