0.000000000000000000e+00 -4.517771035270622701e-05 -2.146977799969077248e-06 8.551931107487638611e-04 2.315232545682572609e-04 -3.204981567252106157e-04 -2.521803257449871296e-03 
1.000000000000000000e+00 -4.983223897833583850e-05 -9.216145651803575343e-06 8.539547283545870140e-04 2.318345132017209369e-04 -3.205160584073537340e-04 -2.521928504087675785e-03 
