%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%%%%%%                                                           %%%%%%
%%%%%%              Turbulent Plane Poiseuille flow              %%%%%%
%%%%%%                                                           %%%%%%
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%%%%%%                                                           %%%%%%
%%%%%%      Supported by the German Science Foundation (DFG)     %%%%%%
%%%%%%                                                           %%%%%%
%%%%%%            Projects:   OB 96/39-1                         %%%%%%
%%%%%%                        OB 96/48-1                         %%%%%%
%%%%%%                                                           %%%%%%
%%%%%%                          and                              %%%%%%
%%%%%%                                                           %%%%%%
%%%%%%                      MINECO/FEDER                         %%%%%%
%%%%%%            Project: RTI2018-102256-B-I00                  %%%%%%
%%%%%%                                                           %%%%%%
%%%%%%                      2014 - 2021                          %%%%%%
%%%%%%                                                           %%%%%%
%%%%%%                                                           %%%%%%
%%%%%%                Chair of Fluid Dynamics                    %%%%%%
%%%%%%                                                           %%%%%%
%%%%%%         Department of Mechanical Engineering,             %%%%%%
%%%%%%            Technische Unversitaet Darmstadt,              %%%%%%
%%%%%%      Otto-Berndt-Str. 2, 64287 Darmstadt, Germany         %%%%%%
%%%%%%                                                           %%%%%%
%%%%%%                           &                               %%%%%%
%%%%%%                                                           %%%%%%
%%%%%%                         IUMPA                             %%%%%%
%%%%%%                                                           %%%%%%
%%%%%%          Universitat Politecnica de Valencia,             %%%%%%
%%%%%%       Camino de Vera, s/n 46022 Valencia, Spain           %%%%%%
%%%%%%                                                           %%%%%%
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%%%%%%                                                           %%%%%%
%%%%%%                     <<< CAUTION >>>                       %%%%%%
%%%%%%                                                           %%%%%%
%%%%%%  All rights are reserved by the Chair of Fluid Dynamics.  %%%%%%
%%%%%%  No part of the data described herein may be represented  %%%%%%
%%%%%%  without reference. The data base may be used without     %%%%%%
%%%%%%  notification to the author's laboratory.                 %%%%%%
%%%%%%                                                           %%%%%%
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%%                                                                   %%
%%  REFERENCES:                                                      %%
%%  1. Turbulence statistics of arbitrary moments of wall-bounded    %%
%%     shear flows: A symmetry approach                              %%
%%     M. Oberlack, S. Hoyas, S. Kraheberger, F. Alcantara-Avila and %%
%%     J. Laux                                                       %%
%%   Accepted in PRL                                                 %%
%%                                                                   %%
%%  2. Wall turbulence at high friction Reynolds numbers             %%
%%                                                                   %%
%%     S. Hoyas, M. Oberlack, S. Kraheberger, F. Alcantara-Avila and %%
%%     J. Laux                                                       %%
%%   Accepted in PRF                                                 %%
%%                                                                   %%
% Please check the final references before citing these papers
%%                                                                   %%
%%  NOMENCLATURE:                                                    %%
%%   x = streamwise coordinate                                       %%
%%   y = wall-normal coordinate                                      %%
%%   z = spanwise coordinate                                         %%
%%   h = channel half-width                                          %%
%%   U = mean streamwise velocity                                    %%
%%   utau = friction velocity                                        %%
%%   nu = kinematic viscosity                                        %%
%%   Retau = Reynolds number utau*h/nu                               %%
%%   u',v',w' = rms values of streamwise, wall-normal and spanwise   %%
%%              velocity fluctuations                                %%
%%   uv',  = Reynolds shear stresses                                 %%
%%   dU/dy = viscous stress                                          %%
%%   (.)+ = normalized by utau and nu                                %%
%%                                                                   %%
%%                                                                   %%
%%  BOX SIZE in h (x,y,z): 2pi|2|1pi                                 %%
%%  FLOW CONDITIONS:  Retau = 10049 (Re = 290000),                   %%
%%                     utau = 0.034629                               %%
%%                                                                   %%
%% Data file created: September 06, 2021                             %%
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%     y/h             y+             U+           u'+           v'+          w'+           uv'+         dU/dy+
   0.00851658   85.58566392   16.02091241    2.51347646    1.12387383    1.68446885   -0.96514189    0.02724333 
   0.00885224   88.95880654   16.11115683    2.51029941    1.12596344    1.68121768   -0.96577607    0.02627803 
   0.00919254   92.37860309   16.19946203    2.50759407    1.12777194    1.67791668   -0.96634050    0.02537777 
   0.00953742   95.84435786   16.28593637    2.50529101    1.12933696    1.67458532   -0.96684255    0.02453535 
   0.00988680   99.35539453   16.37067541    2.50332941    1.13069122    1.67123974   -0.96728837    0.02374460 
   0.01024062  102.91105620   16.45376411    2.50165662    1.13186308    1.66789346   -0.96768335    0.02300027 
   0.01059882  106.51070534   16.53527822    2.50022716    1.13287711    1.66455804   -0.96803200    0.02229782 
   0.01096133  110.15372255   16.61528595    2.49900171    1.13375454    1.66124280   -0.96833831    0.02163342 
   0.01132810  113.83950340   16.69384910    2.49794663    1.13451364    1.65795603   -0.96860561    0.02100371 
   0.01169907  117.56746192   16.77102406    2.49703275    1.13517021    1.65470424   -0.96883694    0.02040581 
   0.01207418  121.33702665   16.84686237    2.49623433    1.13573794    1.65149171   -0.96903494    0.01983708 
   0.01245337  125.14764036   16.92141154    2.49552880    1.13622868    1.64832217   -0.96920198    0.01929535 
   0.01283659  128.99876003   16.99471578    2.49489614    1.13665268    1.64519811   -0.96934001    0.01877863 
   0.01322379  132.88985687   17.06681628    2.49431883    1.13701882    1.64212105   -0.96945094    0.01828517 
   0.01361492  136.82041630   17.13775169    2.49378220    1.13733459    1.63909232   -0.96953629    0.01781341 
   0.01400992  140.78993768   17.20755841    2.49327402    1.13760632    1.63611213   -0.96959766    0.01736193 
   0.01440876  144.79793090   17.27627053    2.49278361    1.13783949    1.63317987   -0.96963638    0.01692934 
   0.01481137  148.84391958   17.34392019    2.49230142    1.13803890    1.63029511   -0.96965367    0.01651453 
   0.01521772  152.92743885   17.41053795    2.49181922    1.13820865    1.62745679   -0.96965059    0.01611638 
   0.01562776  157.04803429   17.47615243    2.49133030    1.13835216    1.62466432   -0.96962833    0.01573379 
   0.01604144  161.20526191   17.54079031    2.49082920    1.13847232    1.62191700   -0.96958794    0.01536573 
   0.01645873  165.39868818   17.60447671    2.49031169    1.13857171    1.61921413   -0.96953028    0.01501141 
   0.01687957  169.62789000   17.66723584    2.48977451    1.13865258    1.61655436   -0.96945607    0.01467013 
   0.01730394  173.89245473   17.72909112    2.48921489    1.13871696    1.61393667   -0.96936594    0.01434130 
   0.01773178  178.19197995   17.79006562    2.48863001    1.13876664    1.61135946   -0.96926042    0.01402443 
   0.01816306  182.52607061   17.85018189    2.48801762    1.13880306    1.60882128   -0.96914015    0.01371892 
   0.01859775  186.89434201   17.90946128    2.48737630    1.13882743    1.60632099   -0.96900589    0.01342407 
   0.01903579  191.29641807   17.96792387    2.48670485    1.13884083    1.60385704   -0.96885821    0.01313931 
   0.01947717  195.73193042   18.02558897    2.48600205    1.13884434    1.60142791   -0.96869768    0.01286414 
   0.01992184  200.20051837   18.08247510    2.48526683    1.13883902    1.59903216   -0.96852472    0.01259814 
   0.02036976  204.70182890   18.13860044    2.48449842    1.13882590    1.59666849   -0.96833975    0.01234093 
   0.02082090  209.23551672   18.19398257    2.48369612    1.13880572    1.59433581   -0.96814319    0.01209211 
   0.02127524  213.80124420   18.24863849    2.48285969    1.13877892    1.59203282   -0.96793551    0.01185129 
   0.02173272  218.39868140   18.30258469    2.48198947    1.13874573    1.58975835   -0.96771701    0.01161818 
   0.02219334  223.02750552   18.35583739    2.48108598    1.13870638    1.58751160   -0.96748814    0.01139242 
   0.02265704  227.68739888   18.40841169    2.48014957    1.13866116    1.58529217   -0.96724933    0.01117354 
   0.02312380  232.37805201   18.46032198    2.47918044    1.13861040    1.58309963   -0.96700091    0.01096126 
   0.02359360  237.09916142   18.51158219    2.47817857    1.13855444    1.58093356   -0.96674317    0.01075531 
   0.02406639  241.85042930   18.56220579    2.47714408    1.13849369    1.57879249   -0.96647643    0.01055540 
   0.02454216  246.63156353   18.61220581    2.47607682    1.13842857    1.57667431   -0.96620096    0.01036131 
   0.02502087  251.44227764   18.66159510    2.47497687    1.13835929    1.57457785   -0.96591704    0.01017283 
   0.02550250  256.28229086   18.71038587    2.47384450    1.13828599    1.57250232   -0.96562499    0.00998965 
   0.02598701  261.15132807   18.75858979    2.47268024    1.13820881    1.57044686   -0.96532509    0.00981153 
   0.02647439  266.04911984   18.80621802    2.47148492    1.13812797    1.56841054   -0.96501752    0.00963830 
   0.02696460  270.97540243   18.85328179    2.47025976    1.13804354    1.56639209   -0.96470240    0.00946986 
   0.02745762  275.92991613   18.89979238    2.46900614    1.13795552    1.56439094   -0.96437984    0.00930611 
   0.02795343  280.91240619   18.94576104    2.46772519    1.13786398    1.56240724   -0.96405009    0.00914685 
   0.02845199  285.92262355   18.99119847    2.46641748    1.13776906    1.56044086   -0.96371332    0.00899191 
   0.02895329  290.96032331   19.03611519    2.46508364    1.13767083    1.55849146   -0.96336973    0.00884114 
   0.02945730  296.02526478   19.08052151    2.46372439    1.13756935    1.55655851   -0.96301945    0.00869444 
   0.02996400  301.11721148   19.12442773    2.46234057    1.13746473    1.55464142   -0.96266266    0.00855168 
   0.03047336  306.23593112   19.16784392    2.46093283    1.13735708    1.55274008   -0.96229949    0.00841277 
   0.03098536  311.38119561   19.21078006    2.45950141    1.13724658    1.55085413   -0.96193011    0.00827752 
   0.03149998  316.55278106   19.25324550    2.45804613    1.13713354    1.54898302   -0.96155470    0.00814576 
   0.03201720  321.75046776   19.29524908    2.45656703    1.13701822    1.54712643   -0.96117347    0.00801730 
   0.03253699  326.97404024   19.33679929    2.45506472    1.13690075    1.54528382   -0.96078645    0.00789208 
   0.03305934  332.22328671   19.37790500    2.45354013    1.13678102    1.54345398   -0.96039367    0.00777011 
   0.03358423  337.49799787   19.41857500    2.45199392    1.13665886    1.54163610   -0.95999522    0.00765125 
   0.03411162  342.79796935   19.45881776    2.45042629    1.13653422    1.53983003   -0.95959132    0.00753533 
   0.03464151  348.12300007   19.49864070    2.44883738    1.13640708    1.53803543   -0.95918221    0.00742208 
   0.03517388  353.47289206   19.53805070    2.44722761    1.13627756    1.53625182   -0.95876804    0.00731144 
   0.03570870  358.84745050   19.57705472    2.44559795    1.13614595    1.53447888   -0.95834881    0.00720341 
   0.03624595  364.24648364   19.61566023    2.44394931    1.13601258    1.53271639   -0.95792454    0.00709800 
   0.03678562  369.66980288   19.65387458    2.44228229    1.13587762    1.53096361   -0.95749534    0.00699510 
   0.03732769  375.11722270   19.69170481    2.44059721    1.13574108    1.52921989   -0.95706135    0.00689459 
   0.03787214  380.58856074   19.72915749    2.43889429    1.13560292    1.52748488   -0.95662270    0.00679634 
   0.03841895  386.08363771   19.76623879    2.43717368    1.13546314    1.52575812   -0.95617954    0.00670028 
   0.03896811  391.60227747   19.80295502    2.43543533    1.13532182    1.52403905   -0.95573182    0.00660643 
   0.03951960  397.14430687   19.83931298    2.43367899    1.13517913    1.52232738   -0.95527957    0.00651481 
   0.04007339  402.70955438   19.87531926    2.43190469    1.13503513    1.52062313   -0.95482297    0.00642528 
   0.04062948  408.29785190   19.91097999    2.43011304    1.13488973    1.51892648   -0.95436212    0.00633774 
   0.04118784  413.90903427   19.94630083    2.42830480    1.13474279    1.51723765   -0.95389721    0.00625207 
   0.04174847  419.54293860   19.98128723    2.42648057    1.13459420    1.51555667   -0.95342822    0.00616824 
   0.04231134  425.19940436   20.01594477    2.42464100    1.13444389    1.51388430   -0.95295522    0.00608625 
   0.04287644  430.87827331   20.05027896    2.42278658    1.13429188    1.51222114   -0.95247824    0.00600600 
   0.04344376  436.57938953   20.08429486    2.42091809    1.13413830    1.51056669   -0.95199746    0.00592739 
   0.04401327  442.30259942   20.11799726    2.41903631    1.13398332    1.50892003   -0.95151287    0.00585036 
   0.04458497  448.04775171   20.15139071    2.41714183    1.13382715    1.50728034   -0.95102460    0.00577485 
   0.04515883  453.81469742   20.18447958    2.41523503    1.13366987    1.50564757   -0.95053266    0.00570079 
   0.04573485  459.60328992   20.21726817    2.41331701    1.13351144    1.50402212   -0.95003713    0.00562819 
   0.04631301  465.41338488   20.24976091    2.41138876    1.13335175    1.50240422   -0.94953800    0.00555702 
   0.04689330  471.24484028   20.28196225    2.40945097    1.13319064    1.50079416   -0.94903531    0.00548728 
   0.04747569  477.09751554   20.31387686    2.40750372    1.13302797    1.49919199   -0.94852900    0.00541901 
   0.04806019  482.97127193   20.34550984    2.40554723    1.13286378    1.49759748   -0.94801908    0.00535223 
   0.04864676  488.86597348   20.37686638    2.40358147    1.13269818    1.49601002   -0.94750558    0.00528693 
   0.04923541  494.78148595   20.40795131    2.40160636    1.13253123    1.49442971   -0.94698868    0.00522295 
   0.04982612  500.71767681   20.43876884    2.39962150    1.13236301    1.49285720   -0.94646845    0.00516023 
   0.05041887  506.67441529   20.46932319    2.39762659    1.13219373    1.49129330   -0.94594492    0.00509878 
   0.05101365  512.65157233   20.49961895    2.39562160    1.13202355    1.48973818   -0.94541805    0.00503864 
   0.05161046  518.64902060   20.52966042    2.39360680    1.13185244    1.48819131   -0.94488805    0.00497967 
   0.05220927  524.66663450   20.55945146    2.39158230    1.13168032    1.48665155   -0.94435494    0.00492182 
   0.05281007  530.70429017   20.58899561    2.38954867    1.13150708    1.48511839   -0.94381885    0.00486501 
   0.05341286  536.76186547   20.61829625    2.38750589    1.13133263    1.48359230   -0.94327974    0.00480924 
   0.05401761  542.83923998   20.64735677    2.38545397    1.13115693    1.48207375   -0.94273768    0.00475446 
   0.05462433  548.93629504   20.67618043    2.38339325    1.13098007    1.48056251   -0.94219267    0.00470067 
   0.05523299  555.05291368   20.70477053    2.38132462    1.13080227    1.47905811   -0.94164479    0.00464785 
   0.05584358  561.18898041   20.73313042    2.37924872    1.13062373    1.47755982   -0.94109402    0.00459602 
   0.05645610  567.34438041   20.76126363    2.37716647    1.13044448    1.47606749   -0.94054047    0.00454515 
   0.05707054  573.51900127   20.78917360    2.37507858    1.13026447    1.47458098   -0.93998409    0.00449526 
   0.05768687  579.71273200   20.81686396    2.37298528    1.13008365    1.47310050   -0.93942496    0.00444633 
   0.05830510  585.92546292   20.84433795    2.37088589    1.12990204    1.47162665   -0.93886311    0.00439826 
   0.05892520  592.15708563   20.87159850    2.36877966    1.12971965    1.47016032   -0.93829862    0.00435100 
   0.05954718  598.40749303   20.89864819    2.36666605    1.12953657    1.46870244   -0.93773148    0.00430449 
   0.06017101  604.67657933   20.92548948    2.36454491    1.12935295    1.46725342   -0.93716175    0.00425872 
   0.06079669  610.96424000   20.95212478    2.36241629    1.12916901    1.46581333   -0.93658942    0.00421367 
   0.06142421  617.27037185   20.97855641    2.36028075    1.12898491    1.46438101   -0.93601461    0.00416930 
   0.06205356  623.59487295   21.00478665    2.35813929    1.12880072    1.46295501   -0.93543729    0.00412565 
   0.06268472  629.93764267   21.03081822    2.35599289    1.12861629    1.46153497   -0.93485743    0.00408276 
   0.06331770  636.29858170   21.05665383    2.35384249    1.12843128    1.46012149   -0.93427503    0.00404059 
   0.06395247  642.67759198   21.08229621    2.35168893    1.12824531    1.45871497   -0.93369003    0.00399916 
   0.06458903  649.07457680   21.10774803    2.34953265    1.12805814    1.45731582   -0.93310246    0.00395841 
   0.06522737  655.48944069   21.13301171    2.34737366    1.12786981    1.45592420   -0.93251236    0.00391833 
   0.06586748  661.92208868   21.15808985    2.34521188    1.12768054    1.45453965   -0.93191969    0.00387895 
   0.06650934  668.37242711   21.18298527    2.34304749    1.12749056    1.45316222   -0.93132444    0.00384028 
   0.06715297  674.84036389   21.20770048    2.34088072    1.12730008    1.45179175   -0.93072674    0.00380222 
   0.06779833  681.32580787   21.23223787    2.33871152    1.12710920    1.45042770   -0.93012657    0.00376481 
   0.06844542  687.82866891   21.25659990    2.33653993    1.12691793    1.44907043   -0.92952406    0.00372801 
   0.06909424  694.34885781   21.28078865    2.33436619    1.12672617    1.44772071   -0.92891926    0.00369175 
   0.06974478  700.88628637   21.30480614    2.33219037    1.12653384    1.44637879   -0.92831219    0.00365605 
   0.07039702  707.44086735   21.32865463    2.33001242    1.12634096    1.44504438   -0.92770279    0.00362096 
   0.07105096  714.01251449   21.35233673    2.32783232    1.12614756    1.44371702   -0.92709105    0.00358652 
   0.07170659  720.60114248   21.37585511    2.32565027    1.12595357    1.44239622   -0.92647698    0.00355267 
   0.07236391  727.20666702   21.39921210    2.32346660    1.12575889    1.44108152   -0.92586066    0.00351939 
   0.07302289  733.82900475   21.42240979    2.32128147    1.12556360    1.43977320   -0.92524207    0.00348660 
   0.07368354  740.46807331   21.44545016    2.31909489    1.12536783    1.43847186   -0.92462121    0.00345435 
   0.07434585  747.12379128   21.46833563    2.31690682    1.12517180    1.43717706   -0.92399802    0.00342269 
   0.07500980  753.79607825   21.49106884    2.31471767    1.12497570    1.43588735   -0.92337245    0.00339164 
   0.07567540  760.48485475   21.51365238    2.31252781    1.12477967    1.43460095   -0.92274460    0.00336111 
   0.07634263  767.19004223   21.53608820    2.31033728    1.12458366    1.43331715   -0.92211451    0.00333106 
   0.07701148  773.91156225   21.55837856    2.30814592    1.12438738    1.43203654   -0.92148211    0.00330158 
   0.07768195  780.64933781   21.58052599    2.30595427    1.12419041    1.43075986   -0.92084740    0.00327263 
   0.07835404  787.40329287   21.60253271    2.30376286    1.12399230    1.42948764   -0.92021051    0.00324414 
   0.07902772  794.17335212   21.62440035    2.30157176    1.12379269    1.42822062   -0.91957156    0.00321603 
   0.07970300  800.95944099   21.64613006    2.29938066    1.12359147    1.42695932   -0.91893069    0.00318822 
   0.08037987  807.76148566   21.66772270    2.29718952    1.12338862    1.42570336   -0.91828785    0.00316072 
   0.08105832  814.57941302   21.68917947    2.29499859    1.12318407    1.42445219   -0.91764301    0.00313357 
   0.08173834  821.41315069   21.71050163    2.29280810    1.12297763    1.42320584   -0.91699613    0.00310678 
   0.08241992  828.26262705   21.73169078    2.29061774    1.12276912    1.42196477   -0.91634719    0.00308038 
   0.08310307  835.12777120   21.75274836    2.28842758    1.12255851    1.42072835   -0.91569622    0.00305433 
   0.08378777  842.00851296   21.77367579    2.28623730    1.12234603    1.41949481   -0.91504325    0.00302864 
   0.08447401  848.90478291   21.79447442    2.28404619    1.12213207    1.41826275   -0.91438829    0.00300328 
   0.08516179  855.81651233   21.81514568    2.28185360    1.12191690    1.41703201   -0.91373132    0.00297829 
   0.08585111  862.74363327   21.83569109    2.27965961    1.12170054    1.41580361   -0.91307231    0.00295366 
   0.08654195  869.68607849   21.85611235    2.27746455    1.12148284    1.41457873   -0.91241119    0.00292942 
   0.08723430  876.64378148   21.87641104    2.27526923    1.12126368    1.41335765   -0.91174799    0.00290552 
   0.08792817  883.61667649   21.89658848    2.27307435    1.12104302    1.41214022   -0.91108274    0.00288194 
   0.08862355  890.60469841   21.91664617    2.27088001    1.12082084    1.41092627   -0.91041544    0.00285874 
