0.000000000000000000e+00 7.049612015367979545e+00 1.154759742577179793e+01 1.603762810175199860e+01 1.938076938363302304e+01 2.254036803554553714e+01 2.563110109260096081e+01 2.534714485649989157e+01
1.000000000000000000e+00 6.993763105460844898e+00 1.153617779873141913e+01 1.603716634232746685e+01 1.938150788811149994e+01 2.254397105685218961e+01 2.565180067846133127e+01 2.536506068303573613e+01
2.000000000000000000e+00 7.020626347488817309e+00 1.153540873334788941e+01 1.603714444350731227e+01 1.938172072764246678e+01 2.254489292200729977e+01 2.565680909389376652e+01 2.536919216435649815e+01
3.000000000000000000e+00 7.009839198720830389e+00 1.153400008003489852e+01 1.603722595746045698e+01 1.938185099753292917e+01 2.254540138337320343e+01 2.566036704876325558e+01 2.537224897659491063e+01
4.000000000000000000e+00 6.970019771990505042e+00 1.153137808102553485e+01 1.603735189141081463e+01 1.938196408223766198e+01 2.254582775757078750e+01 2.566370569339571972e+01 2.537524102634732870e+01
5.000000000000000000e+00 6.940154502990295349e+00 1.152975099199762887e+01 1.603751888849675566e+01 1.938205191506783009e+01 2.254610728851771029e+01 2.566597245760161528e+01 2.537736607781080167e+01
6.000000000000000000e+00 6.933777946676189963e+00 1.152973780040576379e+01 1.603770325163376853e+01 1.938210638475156244e+01 2.254621981154184240e+01 2.566720516267886865e+01 2.537846887348674940e+01
7.000000000000000000e+00 6.938255020224098679e+00 1.153007953246692274e+01 1.603788586506432878e+01 1.938214626031043863e+01 2.254626705725778280e+01 2.566785354903347383e+01 2.537903886058581548e+01
8.000000000000000000e+00 6.939746362108112798e+00 1.152968127367876860e+01 1.603805078654313476e+01 1.938218673188712771e+01 2.254633752417919368e+01 2.566850356690991219e+01 2.537965292283660901e+01
9.000000000000000000e+00 6.936257600253657785e+00 1.152864449273211100e+01 1.603818951776919732e+01 1.938223073180085265e+01 2.254644196651912225e+01 2.566919432721311978e+01 2.538036824216768039e+01
1.000000000000000000e+01 6.932461023813950796e+00 1.152756359155372579e+01 1.603831074541458435e+01 1.938227337558236130e+01 2.254655522185336025e+01 2.566981559108513622e+01 2.538102945312255798e+01
1.100000000000000000e+01 6.931591053112595269e+00 1.152671352083818768e+01 1.603841578032803028e+01 1.938231123152899116e+01 2.254666001740167047e+01 2.567026656728549838e+01 2.538152248916282616e+01
1.200000000000000000e+01 6.932720483937196754e+00 1.152592672911893246e+01 1.603850570923841445e+01 1.938234611723245138e+01 2.254676932116551669e+01 2.567059042434781091e+01 2.538188741193600606e+01
1.300000000000000000e+01 6.934096036015852782e+00 1.152504343478577908e+01 1.603857107527918657e+01 1.938237888327024194e+01 2.254688679149642638e+01 2.567085053790592042e+01 2.538219612197612562e+01
1.400000000000000000e+01 6.934965775497780704e+00 1.152406376482490735e+01 1.603861598844651937e+01 1.938241144890429268e+01 2.254702159096859049e+01 2.567106914124265415e+01 2.538248113490002567e+01
1.500000000000000000e+01 6.935763981219658092e+00 1.152310331992253190e+01 1.603864130211277939e+01 1.938244292018418946e+01 2.254716731666043827e+01 2.567124079468602815e+01 2.538272751790229975e+01
1.600000000000000000e+01 6.937026716423514650e+00 1.152221420110744354e+01 1.603864712049059804e+01 1.938247126265328646e+01 2.254731270050380232e+01 2.567136594276333028e+01 2.538292273997550197e+01
1.700000000000000000e+01 6.938785589500831463e+00 1.152138353198503395e+01 1.603863489842186141e+01 1.938249712501456301e+01 2.254746055936818649e+01 2.567143605674570850e+01 2.538306623052606170e+01
1.800000000000000000e+01 6.940723887410060300e+00 1.152057205780612925e+01 1.603860528837340382e+01 1.938252099373319837e+01 2.254761429040352994e+01 2.567146247955512806e+01 2.538316889170468116e+01
1.900000000000000000e+01 6.942718342076585891e+00 1.151980196882712448e+01 1.603855992953378617e+01 1.938254387998835426e+01 2.254777483880606326e+01 2.567145030411764495e+01 2.538324030112596574e+01
2.000000000000000000e+01 6.944708362302004723e+00 1.151904443654257371e+01 1.603849954856656979e+01 1.938256469460518971e+01 2.254794061496585300e+01 2.567140877791203479e+01 2.538328018336015646e+01
2.100000000000000000e+01 6.946838086255377576e+00 1.151835386536179406e+01 1.603842527170965226e+01 1.938258437123941746e+01 2.254811178035087593e+01 2.567133612056673186e+01 2.538329055696819836e+01
2.200000000000000000e+01 6.949065825259594931e+00 1.151769104636997554e+01 1.603833867790994105e+01 1.938260193058962244e+01 2.254828543526710760e+01 2.567123628234309507e+01 2.538326982971694434e+01
2.300000000000000000e+01 6.951387071637275206e+00 1.151709113725742206e+01 1.603823931072935949e+01 1.938261865855363197e+01 2.254846548720241373e+01 2.567111117630750172e+01 2.538322598449165568e+01
2.400000000000000000e+01 6.953722150004897351e+00 1.151650386455718511e+01 1.603813069389315160e+01 1.938263343167592012e+01 2.254864655659282846e+01 2.567096527621905366e+01 2.538315670942520796e+01
2.500000000000000000e+01 6.956086898666532292e+00 1.151596821267999182e+01 1.603801123412543816e+01 1.938264733644335891e+01 2.254883332265823270e+01 2.567080217741862569e+01 2.538307009494278077e+01
2.600000000000000000e+01 6.958466583874359124e+00 1.151545456707033033e+01 1.603788498933087325e+01 1.938265958934829314e+01 2.254902002404135786e+01 2.567062110421072418e+01 2.538296210939085640e+01
2.700000000000000000e+01 6.960847956045835616e+00 1.151495952025220149e+01 1.603775302323918339e+01 1.938267027009046117e+01 2.254920631022661937e+01 2.567042230746810105e+01 2.538283235505832991e+01
2.800000000000000000e+01 6.963260753337127795e+00 1.151452247775605642e+01 1.603761262375474317e+01 1.938268032387875195e+01 2.254939738046012110e+01 2.567021635524165291e+01 2.538269430660961135e+01
2.900000000000000000e+01 6.965670810220053077e+00 1.151412094169252320e+01 1.603746621968625163e+01 1.938268944695461471e+01 2.254959054180610423e+01 2.566999593733939022e+01 2.538254310152013105e+01
3.000000000000000000e+01 6.968069875582493466e+00 1.151375206143103647e+01 1.603731509692675417e+01 1.938269767373379082e+01 2.254978475698342777e+01 2.566976428940769850e+01 2.538237910808127396e+01
3.100000000000000000e+01 6.970438314191511608e+00 1.151339792978805043e+01 1.603716342704187525e+01 1.938270476042710300e+01 2.254997505299663985e+01 2.566951523195740137e+01 2.538219590139862447e+01
3.200000000000000000e+01 6.972781868115314197e+00 1.151307327463557328e+01 1.603700967940085320e+01 1.938271107241147106e+01 2.255016410803089855e+01 2.566925515647870881e+01 2.538199968378622984e+01
3.300000000000000000e+01 6.975102363898195712e+00 1.151278337751063141e+01 1.603685336787144422e+01 1.938271683348644459e+01 2.255035304527784490e+01 2.566898613190515732e+01 2.538179493989913382e+01
3.400000000000000000e+01 6.977420080924925827e+00 1.151255672891671367e+01 1.603668635027365852e+01 1.938272265861518662e+01 2.255055282227494473e+01 2.566873538682271061e+01 2.538160024120346847e+01
3.500000000000000000e+01 6.979684992231798724e+00 1.151233848435731488e+01 1.603652420574573512e+01 1.938272779598838014e+01 2.255074357176225064e+01 2.566845527378857028e+01 2.538138366755331532e+01
3.600000000000000000e+01 6.981905905601921702e+00 1.151214622592278047e+01 1.603636355509906508e+01 1.938273259018132677e+01 2.255092997201066041e+01 2.566816321689218228e+01 2.538115455999781744e+01
3.700000000000000000e+01 6.984081940938335009e+00 1.151198228294651393e+01 1.603620395543006438e+01 1.938273721806538674e+01 2.255111273550150841e+01 2.566786217818275873e+01 2.538091512347783407e+01
3.800000000000000000e+01 6.986219268815303529e+00 1.151185246315945854e+01 1.603604300476447619e+01 1.938274190837879374e+01 2.255129510129342663e+01 2.566755810827837792e+01 2.538067251812406155e+01
3.900000000000000000e+01 6.988314904537713090e+00 1.151175485936098930e+01 1.603588153463153887e+01 1.938274676979472844e+01 2.255147613727380929e+01 2.566725343245629531e+01 2.538042510439343502e+01
4.000000000000000000e+01 6.990395322962739577e+00 1.151170132369636256e+01 1.603571565422053169e+01 1.938275212135887671e+01 2.255166143159177849e+01 2.566697051313383326e+01 2.538019142345968504e+01
4.100000000000000000e+01 6.992400260836909354e+00 1.151166438941924497e+01 1.603555456199413598e+01 1.938275771660199354e+01 2.255183829628080261e+01 2.566665959266056163e+01 2.537993703471645901e+01
4.200000000000000000e+01 6.994364412970983658e+00 1.151165693206024621e+01 1.603539483271018184e+01 1.938276382128893260e+01 2.255201169741334866e+01 2.566634743028363630e+01 2.537968019883912874e+01
4.300000000000000000e+01 6.996275625613590954e+00 1.151167698392413996e+01 1.603523596616140523e+01 1.938277059159237226e+01 2.255218200269486672e+01 2.566602956268905800e+01 2.537941879188582561e+01
4.400000000000000000e+01 6.998137674376416761e+00 1.151172404226179680e+01 1.603507843985115144e+01 1.938277814023910750e+01 2.255234865244293374e+01 2.566571111620197243e+01 2.537915346673713657e+01
4.500000000000000000e+01 6.999938763805070963e+00 1.151179675631224164e+01 1.603492119347888334e+01 1.938278663726616813e+01 2.255251256708524821e+01 2.566538608533696930e+01 2.537888325416697555e+01
4.600000000000000000e+01 7.001694916952404313e+00 1.151189472450221629e+01 1.603476597347702182e+01 1.938279612390224571e+01 2.255267191395841664e+01 2.566506060801999212e+01 2.537861020795205391e+01
4.700000000000000000e+01 7.003387935634744821e+00 1.151201683522446650e+01 1.603461067105715543e+01 1.938280683601108478e+01 2.255282869254812184e+01 2.566472910878648861e+01 2.537833319275469535e+01
4.800000000000000000e+01 7.005039628600912671e+00 1.151216208478190239e+01 1.603445785121182254e+01 1.938281874011537909e+01 2.255298024490079456e+01 2.566439805678979624e+01 2.537805411129431121e+01
4.900000000000000000e+01 7.006673777011460658e+00 1.151232737155518571e+01 1.603430653709024156e+01 1.938283230831241966e+01 2.255312848614189036e+01 2.566408933946530269e+01 2.537778665636909992e+01
5.000000000000000000e+01 7.008229921447401978e+00 1.151251563015056334e+01 1.603415711157417789e+01 1.938284710254583132e+01 2.255327123614453200e+01 2.566375872392055157e+01 2.537750673430943493e+01
5.100000000000000000e+01 7.009724550555126221e+00 1.151272422528345452e+01 1.603400795280176538e+01 1.938286354844756687e+01 2.255341055074536882e+01 2.566342310984645536e+01 2.537722311327020819e+01
5.200000000000000000e+01 7.011207902056436403e+00 1.151294741078754136e+01 1.603386189898323622e+01 1.938288182140686899e+01 2.255354444789116286e+01 2.566310628733518229e+01 2.537694873164983633e+01
5.300000000000000000e+01 7.012638739806218879e+00 1.151318867498028986e+01 1.603371760474110630e+01 1.938290182166284126e+01 2.255367345140837898e+01 2.566278629278880885e+01 2.537667250213911885e+01
5.400000000000000000e+01 7.013977186858580737e+00 1.151345183632447799e+01 1.603357268628683130e+01 1.938292355894116881e+01 2.255379899485491535e+01 2.566244435336961516e+01 2.537638340351671573e+01
5.500000000000000000e+01 7.015315255555786500e+00 1.151372448711844143e+01 1.603343187021653904e+01 1.938294724829962234e+01 2.255391801224931214e+01 2.566211946109180175e+01 2.537610354976062865e+01
5.600000000000000000e+01 7.016604612457908452e+00 1.151401222601321273e+01 1.603329278959733628e+01 1.938297286950571774e+01 2.255403204658851379e+01 2.566179329429004952e+01 2.537582228985402111e+01
5.700000000000000000e+01 7.017797597523479425e+00 1.151432006584734857e+01 1.603315234611083895e+01 1.938300053649503951e+01 2.255414305685256338e+01 2.566144703557256079e+01 2.537552897784681605e+01
5.800000000000000000e+01 7.019000613651239284e+00 1.151463312708667885e+01 1.603301680879597768e+01 1.938303015092285619e+01 2.255424685362105208e+01 2.566111664200983000e+01 2.537524440207284471e+01
5.900000000000000000e+01 7.020158097077177750e+00 1.151495848050917914e+01 1.603288303520367464e+01 1.938306181251509486e+01 2.255434560571605118e+01 2.566078579803079762e+01 2.537495873722087580e+01
6.000000000000000000e+01 7.021219759009015959e+00 1.151530124967921154e+01 1.603274772084717625e+01 1.938309574853001038e+01 2.255444132674553614e+01 2.566043730413417379e+01 2.537466252540662026e+01
6.100000000000000000e+01 7.022297401752991775e+00 1.151564626985437734e+01 1.603261760173449346e+01 1.938313154835132579e+01 2.255452976392863462e+01 2.566010253924934048e+01 2.537437386912334247e+01
6.200000000000000000e+01 7.023333879764442678e+00 1.151600065681525287e+01 1.603248931618785633e+01 1.938316945128729429e+01 2.255461316592386822e+01 2.565976834025330433e+01 2.537408470514413850e+01
6.300000000000000000e+01 7.024272024043734852e+00 1.151636938697061296e+01 1.603235912581110512e+01 1.938320988802120937e+01 2.255469366274246923e+01 2.565941866654723569e+01 2.537378637236265533e+01
6.400000000000000000e+01 7.025235614168698461e+00 1.151673813353128928e+01 1.603223466535651198e+01 1.938325192856246559e+01 2.255476681663204630e+01 2.565908061676263685e+01 2.537349458414657022e+01
6.500000000000000000e+01 7.026161293841066247e+00 1.151711386195901099e+01 1.603211212857117474e+01 1.938329603540469037e+01 2.255483500065525604e+01 2.565874356143206114e+01 2.537320248577776027e+01
6.600000000000000000e+01 7.026992985479686205e+00 1.151750039259662550e+01 1.603198800538466173e+01 1.938334275783541472e+01 2.255489999191815187e+01 2.565839381301727684e+01 2.537290303628982713e+01
6.700000000000000000e+01 7.027852075138021348e+00 1.151788594768784435e+01 1.603186951598819832e+01 1.938339085702078535e+01 2.255495813043105713e+01 2.565805319921439320e+01 2.537260862299520880e+01
6.800000000000000000e+01 7.028615954450846637e+00 1.151827982331770350e+01 1.603174926274967760e+01 1.938344176210274128e+01 2.255501314103701560e+01 2.565770349736085265e+01 2.537230834682254255e+01
6.900000000000000000e+01 7.029413309294749723e+00 1.151867241558209898e+01 1.603163500095185157e+01 1.938349372412567462e+01 2.255506146080868035e+01 2.565736172347642352e+01 2.537201245079251777e+01
7.000000000000000000e+01 7.030117287320904573e+00 1.151907109309954791e+01 1.603151918074381044e+01 1.938354851057101413e+01 2.255510649385656663e+01 2.565701265425799349e+01 2.537171184230856014e+01
7.100000000000000000e+01 7.030856318290305218e+00 1.151946847084177428e+01 1.603140932839823662e+01 1.938360411281953688e+01 2.255514522721017201e+01 2.565666993731131384e+01 2.537141473134834513e+01
7.200000000000000000e+01 7.031507101856332653e+00 1.151986968488049357e+01 1.603129834457751457e+01 1.938366245937862331e+01 2.255518044537865663e+01 2.565632166731222341e+01 2.537111406254779311e+01
7.300000000000000000e+01 7.032117934588444363e+00 1.152026934514146639e+01 1.603118846551539178e+01 1.938372314152305975e+01 2.255521128528168973e+01 2.565597303729349932e+01 2.537081303162753088e+01
7.400000000000000000e+01 7.032718637248534854e+00 1.152067010071947095e+01 1.603108224169595886e+01 1.938378480068572429e+01 2.255523695835756115e+01 2.565562098972719696e+01 2.537051023419088835e+01
7.500000000000000000e+01 7.033298111402039865e+00 1.152106993893619169e+01 1.603097866756711909e+01 1.938384797737266751e+01 2.255525794668093909e+01 2.565526920460717619e+01 2.537020738357121274e+01
7.600000000000000000e+01 7.033855612282699177e+00 1.152146845019415267e+01 1.603087768927214185e+01 1.938391263469216597e+01 2.255527436293953158e+01 2.565491840091533504e+01 2.536990448064961612e+01
7.700000000000000000e+01 7.034392690714285301e+00 1.152186535138683787e+01 1.603077941381316052e+01 1.938397865286377808e+01 2.255528627418667043e+01 2.565456851116949366e+01 2.536960160088979421e+01
7.800000000000000000e+01 7.034910098301382142e+00 1.152226029184900469e+01 1.603068388775006525e+01 1.938404594756687160e+01 2.255529376528904706e+01 2.565421961312753041e+01 2.536929890022255663e+01
7.900000000000000000e+01 7.035408493984831146e+00 1.152265298536126004e+01 1.603059116174226517e+01 1.938411442696380860e+01 2.255529692098815175e+01 2.565387175050371837e+01 2.536899649307943960e+01
8.000000000000000000e+01 7.035888607579691367e+00 1.152304319401363664e+01 1.603050129363643350e+01 1.938418399127985836e+01 2.255529582615735862e+01 2.565352493441193005e+01 2.536869446780087856e+01
8.100000000000000000e+01 7.036351129460149068e+00 1.152343069457266012e+01 1.603041433549930872e+01 1.938425454134753068e+01 2.255529056720376602e+01 2.565317918948134945e+01 2.536839290427726468e+01
8.200000000000000000e+01 7.036796779638827104e+00 1.152381528864271054e+01 1.603033033926194761e+01 1.938432597429179438e+01 2.255528123123129802e+01 2.565283453384542511e+01 2.536809186501585600e+01
8.300000000000000000e+01 7.037226257327779955e+00 1.152419679983526279e+01 1.603024935421894881e+01 1.938439818599839271e+01 2.255526790658760561e+01 2.565249098856981647e+01 2.536779140408544819e+01
8.400000000000000000e+01 7.037640235848439119e+00 1.152457507338195875e+01 1.603017142690945818e+01 1.938447107059592156e+01 2.255525068225048813e+01 2.565214857684642524e+01 2.536749156934380522e+01
8.500000000000000000e+01 7.038039327465300588e+00 1.152494996882638389e+01 1.603009659882258120e+01 1.938454452387211902e+01 2.255522964771172667e+01 2.565180733427763471e+01 2.536719241007654446e+01
8.600000000000000000e+01 7.038424145358763262e+00 1.152532136712188837e+01 1.603002490980301076e+01 1.938461843932385875e+01 2.255520489253344607e+01 2.565146729094267286e+01 2.536689396898840343e+01
8.700000000000000000e+01 7.038795290510834413e+00 1.152568916744973926e+01 1.602995639688290908e+01 1.938469270981847714e+01 2.255517650656031847e+01 2.565112847758075532e+01 2.536659628603197802e+01
8.800000000000000000e+01 7.039153308081092852e+00 1.152605327303415095e+01 1.602989109128048284e+01 1.938476723041248206e+01 2.255514457857039901e+01 2.565079093681740829e+01 2.536629940600743183e+01
8.900000000000000000e+01 7.039498748392022165e+00 1.152641360911924018e+01 1.602982902293021539e+01 1.938484189598271001e+01 2.255510919807476711e+01 2.565045470637993219e+01 2.536600336754983687e+01
9.000000000000000000e+01 7.039832129717109588e+00 1.152677010947712866e+01 1.602977021724354501e+01 1.938491660144833517e+01 2.255507045319169990e+01 2.565011982543699531e+01 2.536570821088639249e+01
9.100000000000000000e+01 7.040153943827379024e+00 1.152712271834257685e+01 1.602971469573364161e+01 1.938499124301607424e+01 2.255502843140175528e+01 2.564978633608650682e+01 2.536541397641744666e+01
9.200000000000000000e+01 7.040464668495326706e+00 1.152747139088622674e+01 1.602966247672804556e+01 1.938506571840712311e+01 2.255498321953004393e+01 2.564945428201002997e+01 2.536512070435341926e+01
9.300000000000000000e+01 7.040764759701137798e+00 1.152781609089809045e+01 1.602961357489141037e+01 1.938513992675620301e+01 2.255493490351829777e+01 2.564912370809758713e+01 2.536482843502763984e+01
